Age,Job,Marital,Qualification,Default_Premium,Health_Insurance,General_Insurance,Contact,Month,Last_Contact_Day,Last_Contact_Duration,Contacts_During_Campaign,Previous_Contact_Days,Contacts_Before_Campaign,Previous_Outcome,Employement_Rates,Price_Variation,Consumer_Confidence_Index,Insurance_Rate,No_Employees,Client_Subscribed
40,9,1,0,0,0,0,1,6,1,168,1,999,0,1,1.1,94.36870081,-29.62635359,4.15271652,5218.595547,0
58,5,1,4,0,0,0,1,6,1,132,1,999,0,1,1.1,93.89488461,-42.73601973,3.080477962,5199.910806,0
42,9,1,4,0,0,0,1,6,1,64,2,999,0,1,1.1,93.59749084,-30.40546751,3.736057733,5086.686662,0
35,0,2,4,0,0,0,1,6,1,209,2,999,0,1,1.1,94.51742559,-42.91981448,1.533152489,5083.892219,0
43,5,1,0,1,0,0,1,6,1,410,3,999,0,1,1.1,93.53067825,-37.01344541,5.048890614,5094.321794,0
45,1,1,0,0,2,2,1,6,1,177,1,999,0,1,1.1,93.64027954,-43.2330916,3.044683466,5097.086161,0
39,0,1,3,0,2,0,1,6,1,580,2,999,0,1,1.1,93.7817842,-40.4688781,3.332587565,5211.161779,0
50,7,0,3,0,2,0,1,6,1,165,1,999,0,1,1.1,93.25038666,-44.60622806,4.61814352,5057.162491,0
32,4,0,0,1,2,0,1,6,1,127,2,999,0,1,1.1,92.16704949,-38.51525702,0.74588623,5265.758143,0
39,0,1,1,1,0,0,1,6,1,357,1,999,0,1,1.1,93.54579028,-43.14023782,3.445111603,5151.726329,0
52,6,1,4,1,0,0,1,6,1,175,1,999,0,1,1.1,93.74204664,-39.16831529,2.843914517,5099.009836,0
44,0,1,3,0,2,0,1,6,1,300,1,999,0,1,1.1,93.81169026,-38.16493866,3.336928189,5323.412661,0
56,1,1,0,0,0,0,1,6,1,136,1,999,0,1,1.1,93.75347277,-36.67243905,3.057974385,5139.810828,0
48,0,1,1,0,0,0,1,6,1,125,2,999,0,1,1.1,93.772005,-33.62584863,0.635251072,5147.959131,0
33,7,1,1,1,0,2,1,6,1,189,2,999,0,1,1.1,94.03558084,-39.36112156,2.082793728,5110.429881,0
43,4,1,4,1,0,2,1,6,1,213,3,999,0,1,1.1,93.26198743,-34.40739154,1.757742561,5169.632891,0
57,5,1,1,0,0,0,1,6,1,238,2,999,0,1,1.1,93.86576331,-43.05184587,2.514971403,5189.341247,0
36,9,2,3,0,0,0,1,6,1,124,1,999,0,1,1.1,93.51329918,-34.88404893,4.233050214,5139.534773,0
34,4,1,4,0,2,0,1,6,1,18,1,999,0,1,1.1,93.40174227,-42.19890158,2.878230427,5305.702978,0
34,7,2,0,0,0,0,1,6,1,730,2,999,0,1,1.1,94.09229773,-33.35953976,6.456030774,5054.164714,0
30,9,1,4,1,0,0,1,6,1,40,1,999,0,1,1.1,93.66206352,-49.90161096,2.602033133,5085.692396,0
33,7,0,5,0,0,0,1,6,1,181,2,999,0,1,1.1,93.24025469,-44.10774311,4.160691384,5133.402316,0
32,9,2,3,0,0,0,1,6,1,79,1,999,0,1,1.1,94.55899836,-39.66228955,4.27467336,5189.346836,0
36,9,2,1,0,2,0,1,6,1,142,2,999,0,1,1.1,92.60177441,-42.55716657,4.050134617,5269.428727,0
36,1,2,1,0,0,2,1,6,1,389,1,999,0,1,1.1,94.52642671,-39.24099154,0.044238412,5028.487134,0
33,7,2,1,0,0,0,1,6,1,702,1,999,0,1,1.1,93.7574714,-40.07750788,4.592588407,5181.508702,0
40,9,0,3,0,0,0,1,6,1,151,1,999,0,1,1.1,93.92757856,-46.50762486,1.839245482,4979.719505,0
41,1,1,0,0,2,0,1,6,1,211,1,999,0,1,1.1,95.31644939,-37.51403468,1.910568785,5193.883029,0
51,7,1,0,0,2,0,1,6,1,117,1,999,0,1,1.1,93.89809705,-36.30789971,2.966335434,5139.128787,0
36,9,1,3,0,2,0,1,6,1,232,3,999,0,1,1.1,93.13524207,-49.09949681,3.446881857,5281.265813,0
28,7,1,5,0,0,0,1,6,1,408,2,999,0,1,1.1,93.37746853,-34.75146079,3.543384686,5236.276913,0
53,7,1,1,0,2,2,1,6,1,370,3,999,0,1,1.1,93.2973754,-45.01202534,2.891371539,4995.959759,0
58,1,1,0,1,2,0,1,6,1,179,2,999,0,1,1.1,94.17218526,-50.05176832,4.931717682,5208.754083,0
45,4,1,0,0,0,2,1,6,1,46,1,999,0,1,1.1,94.07406154,-43.84466375,3.10644712,5169.154943,0
43,9,1,5,0,2,0,1,6,1,200,1,999,0,1,1.1,92.86197749,-37.52354596,0.751381499,5074.929888,0
33,0,1,1,0,0,2,1,6,1,50,1,999,0,1,1.1,93.34559089,-39.06648182,2.475105907,5137.307279,0
33,0,1,1,0,0,2,1,6,1,181,1,999,0,1,1.1,92.95627133,-28.55829629,0.950135339,5257.339401,0
27,1,2,0,0,1,1,1,6,1,119,1,999,0,1,1.1,93.83138513,-39.13160362,2.877741129,5222.783869,0
42,9,1,1,0,0,0,1,6,1,361,1,999,0,1,1.1,94.20653231,-38.10937443,3.06239207,5145.176353,0
43,0,0,0,0,0,0,1,6,1,73,3,999,0,1,1.1,94.11408207,-38.78863993,4.961657011,5173.032997,0
42,0,1,4,0,0,0,1,6,1,67,2,999,0,1,1.1,93.75673514,-44.08900279,4.575749891,5151.014656,0
27,1,2,0,0,0,0,1,6,1,350,1,999,0,1,1.1,92.90272779,-29.54686225,2.72574538,5235.5094,0
34,6,2,4,0,2,0,1,6,1,150,2,999,0,1,1.1,94.33089782,-44.00554686,3.239179134,5168.986561,0
31,8,2,4,1,0,0,1,6,1,332,2,999,0,1,1.1,93.75078897,-42.419213,2.053086368,5230.688507,0
54,4,0,4,0,0,0,1,6,1,611,2,999,0,1,1.1,93.66044176,-45.06518777,1.841200795,5142.5849,0
40,6,1,0,1,0,0,1,6,1,58,3,999,0,1,1.1,93.42200002,-41.85805113,0.808431348,5283.179537,0
52,10,1,1,1,2,0,1,6,1,151,1,999,0,1,1.1,93.29699598,-45.53825076,4.77755456,5217.732941,0
47,4,0,4,0,0,0,1,6,1,89,2,999,0,1,1.1,93.75175,-46.00388901,5.361682362,5190.576218,0
49,3,1,0,1,0,0,1,6,1,152,1,999,0,1,1.1,93.94053629,-46.7696619,4.840941619,5095.585212,0
32,0,2,1,0,0,0,1,6,1,611,2,999,0,1,1.1,93.12110101,-48.18570426,5.755440637,5229.025975,0
49,3,2,1,1,2,2,1,6,1,110,2,999,0,1,1.1,93.28960266,-42.07261267,1.376872233,5194.847981,0
50,1,1,0,1,0,0,1,6,1,463,1,999,0,1,1.1,93.4935373,-38.3664362,3.442543352,5060.185605,0
34,7,1,1,0,0,0,1,6,1,962,1,999,0,1,1.1,94.61984874,-42.54818723,4.264582069,5205.285061,0
55,1,1,0,1,0,0,1,6,1,102,2,999,0,1,1.1,93.76145903,-42.19998014,5.047898916,5207.614636,0
47,9,2,0,0,0,0,1,6,1,10,4,999,0,1,1.1,93.95953528,-30.43802762,2.196470358,5295.229765,0
51,5,1,3,0,0,0,1,6,1,118,3,999,0,1,1.1,93.41657389,-46.59634755,4.419663786,5088.09278,0
47,1,1,0,0,0,0,1,6,1,92,2,999,0,1,1.1,94.34976152,-35.47763968,3.226709634,5174.995165,0
56,9,1,0,0,2,0,1,6,1,143,3,999,0,1,1.1,93.94378582,-35.93426112,5.35920568,5166.498317,0
53,0,1,0,0,0,0,1,6,1,189,3,999,0,1,1.1,92.81056155,-46.70871366,5.167538126,5169.593591,0
36,1,1,0,0,2,0,1,6,1,75,2,999,0,1,1.1,94.22973832,-37.34651078,2.837685887,5158.207627,0
42,1,0,0,0,2,0,1,6,1,189,2,999,0,1,1.1,94.15459624,-45.17168612,3.485460097,5137.399784,0
44,1,0,0,0,0,0,1,6,1,55,2,999,0,1,1.1,93.71150069,-52.90173066,1.058811432,5257.147663,0
39,3,1,0,0,2,0,1,6,1,935,3,999,0,1,1.1,94.13558844,-36.81603444,4.489636588,5244.5978,1
37,0,2,1,0,2,2,1,6,1,56,2,999,0,1,1.1,93.84863283,-42.94278568,5.178838197,5110.594652,0
60,1,1,5,1,2,0,1,6,1,5,2,999,0,1,1.1,92.98406639,-39.60235856,2.173807398,5113.072581,0
36,7,1,1,0,0,0,1,6,1,225,2,999,0,1,1.1,92.72655329,-41.5788351,2.465469485,5068.857083,0
42,4,0,4,0,2,0,1,6,1,125,2,999,0,1,1.1,92.64890368,-49.15769023,1.835461406,5202.127893,0
31,0,1,1,0,2,2,1,6,1,286,2,999,0,1,1.1,92.88944214,-34.39563413,2.320519529,5067.22429,0
53,9,0,3,1,0,2,1,6,1,206,2,999,0,1,1.1,94.16745892,-39.81120601,4.213249532,5154.9433,0
45,1,1,0,0,2,0,1,6,1,164,2,999,0,1,1.1,92.1544189,-36.4632807,4.436453066,5195.1426,0
37,9,2,3,0,2,0,1,6,1,98,2,999,0,1,1.1,93.89650986,-37.70779427,2.589613252,5243.344948,0
47,6,1,3,0,0,0,1,6,1,446,2,999,0,1,1.1,94.15886065,-35.04786342,5.709724551,5154.079244,0
49,1,0,1,0,0,2,1,6,1,742,2,999,0,1,1.1,93.70304555,-42.13340917,4.771870021,5153.72128,0
36,0,1,4,0,2,0,1,6,1,120,2,999,0,1,1.1,93.29859988,-36.97829024,4.60058453,5168.938179,0
35,7,0,1,0,0,0,1,6,1,122,3,999,0,1,1.1,93.94617912,-44.88053022,3.659896547,5081.007171,0
38,11,1,5,1,0,0,1,6,1,362,4,999,0,1,1.1,93.3528104,-48.524074,5.894508129,5075.169686,0
38,7,2,1,1,0,0,1,6,1,357,2,999,0,1,1.1,93.08222861,-41.9444233,2.974405925,5158.801274,0
50,1,0,1,1,0,2,1,6,1,200,2,999,0,1,1.1,93.62125175,-41.16593824,2.230982671,5151.608047,0
59,5,1,3,1,0,0,1,6,1,107,2,999,0,1,1.1,93.64355083,-42.37284876,5.62193406,5120.972948,0
43,11,1,5,0,2,0,1,6,1,267,2,999,0,1,1.1,92.7604108,-44.06085756,4.701310984,5204.827523,0
42,0,1,1,0,2,0,1,6,1,248,2,999,0,1,1.1,93.8517328,-45.19505431,2.660779372,5204.794128,0
40,0,1,0,1,2,0,1,6,1,215,2,999,0,1,1.1,93.4634351,-29.84115153,3.289068387,5163.543114,0
46,1,1,5,1,0,0,1,6,1,209,2,999,0,1,1.1,93.83500404,-37.83956648,2.366723682,5174.312245,0
57,3,0,0,0,2,2,1,6,1,205,2,999,0,1,1.1,93.83430106,-43.63584784,4.266121205,5105.253417,0
42,0,1,4,0,2,0,1,6,1,261,3,999,0,1,1.1,93.40790131,-44.45237858,4.632766181,5223.02408,0
41,1,1,0,0,2,0,1,6,1,83,2,999,0,1,1.1,92.72666983,-43.16935565,4.612546219,5135.631103,0
54,4,0,4,0,2,0,1,6,1,106,3,999,0,1,1.1,92.94926483,-37.7722398,2.837312602,5096.654877,0
27,0,2,4,0,0,0,1,6,1,106,2,999,0,1,1.1,93.09178746,-42.38931559,1.348446045,5125.303261,0
36,0,1,1,0,0,0,1,6,1,108,2,999,0,1,1.1,93.48778657,-44.03196293,4.972161749,5174.589295,0
58,1,1,3,1,2,0,1,6,1,214,2,999,0,1,1.1,93.58479534,-43.68667698,4.632725683,5184.437143,0
40,4,1,4,1,2,0,1,6,1,358,2,999,0,1,1.1,92.90870096,-32.72996748,6.602656826,5177.083576,0
34,0,2,0,1,0,0,1,6,1,453,2,999,0,1,1.1,95.24827458,-46.1685839,0.65178577,5112.726728,0
33,0,0,1,0,0,0,1,6,1,364,2,999,0,1,1.1,94.34725772,-46.17839508,5.452062093,5296.496683,0
56,5,1,0,0,0,0,1,6,1,136,2,999,0,1,1.1,93.35907553,-44.29896181,2.846769017,5049.39582,0
42,1,1,0,0,0,0,1,6,1,173,2,999,0,1,1.1,93.73925824,-42.89814598,1.543829263,5067.803187,0
43,7,1,1,0,2,0,1,6,1,241,2,999,0,1,1.1,93.34234772,-32.55134781,5.323852263,5265.434097,0
54,4,2,0,0,2,0,1,6,1,224,3,999,0,1,1.1,93.21289278,-46.40516917,2.830819766,5172.34424,0
53,0,2,0,0,2,2,1,6,1,148,2,999,0,1,1.1,93.44495155,-40.07328441,3.931959336,5230.769576,0
42,9,2,5,0,0,0,1,6,1,230,2,999,0,1,1.1,94.38527179,-38.55663858,3.586818547,5164.039718,0
40,7,1,0,1,0,0,1,6,1,199,3,999,0,1,1.1,94.0338937,-40.61221563,0.742054493,5138.033323,0
54,9,1,3,0,2,2,1,6,1,196,2,999,0,1,1.1,93.38802555,-34.72694941,4.01759332,5270.186937,0
40,3,2,3,0,0,0,1,6,1,111,4,999,0,1,1.1,92.96235004,-42.61351967,4.199012535,5125.588844,0
26,0,2,4,0,2,0,1,6,1,231,3,999,0,1,1.1,94.0129776,-36.16068642,7.973178742,5145.425496,0
33,0,1,1,0,0,0,1,6,1,316,3,999,0,1,1.1,93.28730702,-40.58573627,1.990326063,5176.949742,0
35,1,1,0,1,0,0,1,6,1,240,2,999,0,1,1.1,93.86051108,-46.55950557,3.542392401,5198.614603,0
36,0,1,1,0,0,0,1,6,1,669,3,999,0,1,1.1,93.08229968,-27.27561146,2.6496754,5285.870132,0
29,7,2,1,0,2,0,1,6,1,425,2,999,0,1,1.1,93.24254227,-45.08398863,5.068722928,5302.140904,0
36,1,1,0,0,2,0,1,6,1,121,2,999,0,1,1.1,93.39628044,-36.60904454,0.415498209,5194.358639,0
35,4,1,1,0,2,0,1,6,1,174,5,999,0,1,1.1,94.57257208,-38.85314002,-0.644910333,5181.400792,0
50,6,2,4,0,0,2,1,6,1,88,5,999,0,1,1.1,94.76474369,-43.9731613,2.557231029,5119.402404,0
46,7,1,1,1,2,0,1,6,1,313,3,999,0,1,1.1,93.73371157,-46.32071828,3.029107903,5184.371194,0
49,2,1,1,0,2,0,1,6,1,135,4,999,0,1,1.1,94.46364254,-43.00151555,3.329909045,5131.353931,0
42,9,2,3,1,2,0,1,6,1,152,2,999,0,1,1.1,93.59080788,-37.11167022,3.185767691,4985.537938,0
36,1,2,1,0,2,2,1,6,1,402,3,999,0,1,1.1,93.12284803,-45.63337298,1.326156375,5261.178951,0
55,1,1,0,1,2,0,1,6,1,221,2,999,0,1,1.1,93.29686554,-45.16256552,3.620040018,5127.43143,0
41,4,1,4,1,0,0,1,6,1,213,2,999,0,1,1.1,93.55197707,-39.6151902,1.077617022,5106.049897,0
57,4,1,3,1,2,0,1,6,1,144,3,999,0,1,1.1,93.80080421,-39.97863958,2.82397294,5265.595115,0
32,7,2,1,0,2,0,1,6,1,158,3,999,0,1,1.1,93.65265185,-40.36736353,2.483406183,5079.131102,0
49,0,1,0,0,0,0,1,6,1,220,3,999,0,1,1.1,93.65996437,-47.96376622,3.389596422,5215.971125,0
57,11,1,5,1,2,0,1,6,1,325,2,999,0,1,1.1,93.60613495,-45.04462264,2.223977794,5159.48056,0
58,1,0,0,0,2,0,1,6,1,254,2,999,0,1,1.1,92.87697109,-34.49179239,5.865939228,5182.715587,0
52,9,1,1,0,2,0,1,6,1,503,2,999,0,1,1.1,93.23593208,-46.58751742,5.038395791,5147.552682,0
50,7,0,3,0,0,0,1,6,1,680,2,999,0,1,1.1,94.41613274,-38.81452145,7.172751258,5012.59406,0
41,1,2,0,1,2,0,1,6,1,421,4,999,0,1,1.1,93.26283243,-46.26626174,5.59975248,5145.278171,0
33,2,1,4,0,2,0,1,6,1,130,3,999,0,1,1.1,92.94734234,-36.29916635,6.137001102,5040.863371,0
57,1,1,0,0,0,0,1,6,1,164,2,999,0,1,1.1,94.34582432,-45.60709879,3.849580885,5159.15607,0
48,1,1,0,1,0,0,1,6,1,174,3,999,0,1,1.1,93.34734171,-37.38714422,3.670554923,5242.727184,0
55,9,1,3,0,0,0,1,6,1,113,2,999,0,1,1.1,92.49058503,-45.18487822,1.350621448,5127.498857,0
38,4,1,4,0,0,0,1,6,1,195,2,999,0,1,1.1,93.51233287,-41.15374126,0.538333366,5166.185072,0
38,7,1,1,0,2,0,1,6,1,347,3,999,0,1,1.1,93.96977083,-41.95745091,2.841380734,5216.628805,0
53,0,1,4,0,2,0,1,6,1,208,2,999,0,1,1.1,93.55104668,-45.04557807,-0.990399481,5120.969279,0
43,10,2,4,0,0,0,1,6,1,404,4,999,0,1,1.1,92.5527579,-34.7014332,2.251674747,5086.731962,0
36,1,2,1,0,0,0,1,6,1,396,2,999,0,1,1.1,93.4535984,-41.72942342,3.767521757,5087.635212,0
32,1,1,0,0,0,0,1,6,1,98,2,999,0,1,1.1,93.81941622,-40.67292298,6.988950631,5112.376434,0
33,7,1,0,0,0,0,1,6,1,229,3,999,0,1,1.1,93.35829896,-34.79582998,6.455326553,5096.772932,0
58,2,1,0,0,2,0,1,6,1,350,2,999,0,1,1.1,94.20457933,-42.47228746,1.462987847,5154.254214,0
40,10,0,1,1,0,0,1,6,3,88,3,999,0,1,1.1,93.97502267,-39.81955753,2.488382595,5184.207272,0
57,4,1,4,0,2,0,1,6,3,379,2,999,0,1,1.1,94.84402812,-43.10313777,4.960382434,5131.10563,0
45,9,1,1,0,2,0,1,6,3,168,3,999,0,1,1.1,94.01258901,-47.77828391,5.512610753,5007.366434,0
42,1,1,0,1,2,0,1,6,3,190,3,999,0,1,1.1,94.12164661,-35.90170387,5.978442666,5065.725187,0
46,0,1,4,0,2,0,1,6,3,158,1,999,0,1,1.1,92.68341536,-33.04868838,5.226211924,5180.904954,0
36,9,1,4,0,0,0,1,6,3,210,1,999,0,1,1.1,94.68474437,-50.56104758,4.598089872,5235.811757,0
41,6,1,1,0,2,0,1,6,3,102,1,999,0,1,1.1,94.44556527,-38.66757016,4.833122442,5129.106233,0
57,0,0,0,0,0,0,1,6,3,306,1,999,0,1,1.1,93.23313396,-35.27659986,4.972909121,5156.510756,0
49,1,1,0,1,2,0,1,6,3,64,1,999,0,1,1.1,92.48542238,-41.743567,3.254170328,5166.577519,0
56,4,0,1,0,0,0,1,6,3,218,1,999,0,1,1.1,94.56226424,-40.2625355,0.646680669,5032.640792,0
37,1,1,0,0,0,0,1,6,3,77,1,999,0,1,1.1,94.11807426,-45.5251235,3.878929231,5075.184356,0
37,1,1,0,0,0,2,1,6,3,54,1,999,0,1,1.1,93.09412641,-40.71998096,6.065573594,5086.137139,0
46,0,2,1,0,2,0,1,6,3,344,1,999,0,1,1.1,92.28457453,-43.6230565,2.621060303,5146.34737,0
22,1,2,0,0,2,0,1,6,3,195,1,999,0,1,1.1,92.15383167,-41.29522777,3.919279341,5101.674736,0
43,7,1,1,0,0,0,1,6,3,202,1,999,0,1,1.1,93.54187059,-40.38441019,1.686837526,5088.556084,0
49,1,1,5,0,0,0,1,6,3,286,1,999,0,1,1.1,93.2669471,-45.34554531,1.95653854,5098.957487,0
41,9,1,0,0,2,0,1,6,3,278,1,999,0,1,1.1,93.98192176,-45.29582117,7.808020317,5164.106631,0
38,0,2,4,0,0,0,1,6,3,189,1,999,0,1,1.1,93.9650286,-41.19764501,3.963362376,5261.102563,0
33,0,1,0,0,0,0,1,6,3,83,1,999,0,1,1.1,94.4226106,-40.22191679,2.560083436,5184.970367,0
49,0,1,4,0,2,2,1,6,3,18,1,999,0,1,1.1,93.53876018,-41.58818243,3.842809442,5256.24993,0
30,1,2,5,0,0,0,1,6,3,184,2,999,0,1,1.1,94.21472782,-37.1587681,2.947585272,5205.058276,0
33,0,1,0,0,2,0,1,6,3,235,1,999,0,1,1.1,93.43019236,-42.46606537,4.286345286,5079.562629,0
34,4,2,4,0,0,0,1,6,3,290,1,999,0,1,1.1,94.87891555,-39.25711924,3.942443929,5171.879342,0
30,8,2,5,1,0,0,1,6,3,133,1,999,0,1,1.1,93.31208599,-37.73007681,3.15124914,5182.157528,0
59,4,1,0,1,2,2,1,6,3,318,1,999,0,1,1.1,93.36086101,-40.41812948,2.216016418,5147.365216,0
59,4,1,0,1,1,1,1,6,3,437,1,999,0,1,1.1,94.22866083,-35.63516468,2.437469823,5157.29408,0
41,6,1,4,0,0,0,1,6,3,402,1,999,0,1,1.1,93.8926345,-33.46208777,1.73828031,5204.201656,0
48,3,1,0,1,2,2,1,6,3,501,4,999,0,1,1.1,94.30552093,-38.08427017,6.320144897,5249.70615,0
28,11,2,5,1,2,2,1,6,3,1201,1,999,0,1,1.1,94.08701066,-42.19827471,2.901632527,5308.900959,1
44,7,1,1,0,2,0,1,6,3,1030,1,999,0,1,1.1,93.94931098,-34.56670085,3.952182179,5143.037118,1
59,5,3,4,1,0,0,1,6,3,253,1,999,0,1,1.1,94.90663727,-42.61235031,2.276505109,5066.295663,0
50,4,1,1,1,0,0,1,6,3,149,1,999,0,1,1.1,93.03955987,-48.46817982,3.358770181,5159.279605,0
35,0,1,4,0,0,0,1,6,3,144,1,999,0,1,1.1,93.44727296,-32.87060141,4.268681993,5151.618786,0
42,0,1,1,0,0,0,1,6,3,69,1,999,0,1,1.1,93.19431122,-39.65501105,3.576159079,5105.357244,0
45,0,1,0,0,0,0,1,6,3,243,1,999,0,1,1.1,94.03332009,-41.69629399,4.894269209,5213.206477,0
36,9,1,3,0,0,0,1,6,3,769,2,999,0,1,1.1,92.51691146,-41.48502067,4.150538674,5131.731068,0
56,7,1,1,1,0,0,1,6,3,135,3,999,0,1,1.1,93.94871491,-39.74536582,4.127791039,5262.7316,0
29,1,0,0,0,0,0,1,6,3,231,1,999,0,1,1.1,94.28340916,-42.05812143,-0.365001782,5192.187646,0
41,6,1,4,0,2,2,1,6,3,442,2,999,0,1,1.1,94.48130364,-39.48954604,3.57097266,5134.847866,0
42,1,1,0,1,0,0,1,6,3,199,1,999,0,1,1.1,94.08446365,-48.13988,1.101744157,5021.505412,0
52,7,2,1,0,0,0,1,6,3,455,1,999,0,1,1.1,92.70698813,-43.52292035,4.050592598,5200.695444,0
48,7,1,1,1,1,1,1,6,3,152,1,999,0,1,1.1,93.38311126,-37.70883489,1.269282656,5230.686605,0
31,1,1,1,1,2,0,1,6,3,124,1,999,0,1,1.1,93.50538374,-34.10580127,2.443218732,5179.597867,0
43,10,1,4,1,2,0,1,6,3,424,1,999,0,1,1.1,93.40840969,-42.7229901,3.405600599,5219.810938,0
36,1,1,0,1,0,0,1,6,3,43,1,999,0,1,1.1,93.2960029,-38.97334838,1.009217065,5271.55833,0
42,2,1,4,0,2,0,1,6,3,154,1,999,0,1,1.1,93.88891286,-37.89873948,3.768998532,5096.432852,0
52,7,0,0,0,0,0,1,6,3,393,1,999,0,1,1.1,93.94533274,-40.78049571,1.576052664,5050.992594,0
39,0,1,1,0,2,0,1,6,3,203,2,999,0,1,1.1,94.36073314,-47.10602549,3.017052885,5299.704867,0
36,7,1,1,0,0,2,1,6,3,140,2,999,0,1,1.1,94.3837683,-36.47267397,4.478954675,5237.556469,0
42,1,1,0,1,2,0,1,6,3,326,1,999,0,1,1.1,93.24523854,-45.31901132,0.190301378,5301.430095,0
41,0,1,1,0,0,0,1,6,3,483,1,999,0,1,1.1,93.92739993,-41.0442942,5.074820065,5326.616845,0
55,9,1,0,0,0,2,1,6,3,259,1,999,0,1,1.1,94.33099592,-39.79060993,1.747683488,5177.753956,0
30,1,1,0,0,0,0,1,6,3,227,1,999,0,1,1.1,93.70318627,-38.62416341,2.103992529,5161.432093,0
57,5,3,0,0,0,0,1,6,3,673,1,999,0,1,1.1,93.33919826,-44.57996835,4.938818405,5038.198994,0
45,2,1,0,1,2,0,1,6,3,576,1,999,0,1,1.1,94.82505696,-45.86506582,1.165433729,5196.229174,0
51,1,1,0,1,2,2,1,6,3,180,2,999,0,1,1.1,93.69351543,-39.36849984,1.948321749,5226.700044,0
39,6,2,0,1,2,2,1,6,3,90,1,999,0,1,1.1,93.18096551,-41.31582836,3.009118789,5199.446697,0
47,0,1,1,1,0,0,1,6,3,505,1,999,0,1,1.1,93.28542682,-46.86616298,2.779296645,5175.316575,0
27,7,1,1,0,2,0,1,6,3,245,1,999,0,1,1.1,92.811153,-45.53104961,4.799102712,5209.400776,0
34,9,2,4,0,2,0,1,6,3,186,1,999,0,1,1.1,95.57297501,-55.65442799,4.251109083,5132.792373,0
57,1,1,0,1,2,0,1,6,3,208,1,999,0,1,1.1,94.39388402,-38.09308459,4.033978629,5291.416769,0
43,2,1,0,0,0,0,1,6,3,623,1,999,0,1,1.1,92.67311333,-42.01567968,3.273382672,5180.687833,0
49,1,1,0,1,0,0,1,6,3,180,1,999,0,1,1.1,94.30436683,-29.94946926,2.821732805,5162.754063,0
39,4,1,4,1,0,0,1,6,3,496,3,999,0,1,1.1,94.1692801,-49.5914272,7.211504216,5112.781894,0
38,1,1,0,1,2,0,1,6,3,118,1,999,0,1,1.1,93.29233913,-39.20437439,4.423142994,5125.09615,0
49,1,1,0,0,0,0,1,6,3,102,2,999,0,1,1.1,93.08536016,-41.55321984,5.236467521,5129.093365,0
58,4,1,0,0,0,0,1,6,3,342,1,999,0,1,1.1,94.22416472,-41.72167342,5.324522601,5259.415453,0
43,9,1,3,0,2,0,1,6,3,225,1,999,0,1,1.1,93.37591035,-34.00029221,6.898360637,5177.553884,0
50,11,1,5,1,2,0,1,6,3,185,3,999,0,1,1.1,93.48827935,-41.1682325,4.633498414,5111.004771,0
31,7,1,1,1,0,0,1,6,3,276,1,999,0,1,1.1,94.04904709,-43.61191277,2.994675527,5163.678551,0
43,6,0,4,0,0,0,1,6,3,87,1,999,0,1,1.1,94.33654757,-44.29591972,2.526241607,5166.40905,0
43,6,1,0,1,0,0,1,6,3,744,1,999,0,1,1.1,93.46240791,-43.07837681,5.008502808,5233.586299,0
30,6,2,4,0,2,0,1,6,3,262,1,999,0,1,1.1,93.20733509,-43.70735452,4.603566358,5113.605169,0
27,7,2,3,0,2,2,1,6,3,271,1,999,0,1,1.1,93.59877465,-45.5829997,2.105661412,5184.653195,0
51,7,1,5,1,0,0,1,6,3,141,1,999,0,1,1.1,94.73238538,-42.21043951,1.415524785,5219.497017,0
37,9,1,3,0,2,0,1,6,3,198,2,999,0,1,1.1,93.28773366,-33.41444838,5.686778168,5165.572916,0
46,3,1,0,0,2,0,1,6,3,150,1,999,0,1,1.1,93.94884354,-38.50583396,4.882467585,5251.213122,0
35,1,1,3,0,0,0,1,6,3,241,1,999,0,1,1.1,94.21882642,-40.13873328,3.310882612,5133.070022,0
47,0,0,4,0,0,0,1,6,3,196,1,999,0,1,1.1,92.67439238,-50.03820409,3.105797059,5146.750289,0
46,4,1,5,0,2,0,1,6,3,149,1,999,0,1,1.1,93.46168322,-37.39189919,4.333240253,5154.849453,0
40,9,1,3,1,0,2,1,6,3,264,1,999,0,1,1.1,93.25042843,-41.85976813,0.550231441,5166.517432,0
26,3,1,4,0,0,0,1,6,3,246,1,999,0,1,1.1,93.82742449,-40.85767821,4.686021953,5197.137108,0
32,1,0,0,1,0,0,1,6,3,309,2,999,0,1,1.1,95.1462215,-38.92451456,4.324175198,5095.325645,0
45,4,1,4,0,2,0,1,6,3,140,1,999,0,1,1.1,93.4600103,-36.24552144,7.592175612,5066.41823,0
34,0,1,0,0,0,0,1,6,3,175,1,999,0,1,1.1,93.15876738,-42.09134729,3.441921231,5224.460773,0
47,1,1,5,1,0,0,1,6,3,136,1,999,0,1,1.1,92.82865552,-50.46999744,2.269344614,5163.979454,0
42,9,1,3,0,0,0,1,6,3,1623,1,999,0,1,1.1,93.68352505,-42.00382745,3.836765045,5130.257945,1
57,9,1,0,1,0,2,1,6,3,50,1,999,0,1,1.1,93.51324888,-52.15585315,4.536690751,5142.119451,0
57,9,1,0,1,0,0,1,6,3,101,1,999,0,1,1.1,92.02818665,-37.65562247,5.660567918,5086.067002,0
38,1,1,0,0,0,2,1,6,3,144,1,999,0,1,1.1,93.11690475,-38.82875714,2.667412803,5181.822606,0
